2450815|7135|1|562|
2450815|7136|1|493|
2450815|7138|1|187|
2450815|7141|1|400|
2450815|7142|1|978|
2450815|7144|1|991|
2450815|7147|1|741|
2450815|7148|1|409|
2450815|7150|1|724|
2450815|7153|1|162|
2450815|7154|1|886|
2450815|7156|1|259|
2450815|7159|1|56|
2450815|7160|1|360|
2450815|7162|1|655|
2450815|7165|1||
2450815|7166|1|20|
2450815|7168|1|170|
2450815|7171|1|561|
2450815|7172|1|993|
2450815|7174|1|638|
2450815|7177|1|772|
2450815|7178|1|54|
2450815|7180|1|74|
2450815|7183|1|206|
2450815|7184|1|526|
2450815|7186|1|557|
2450815|7189|1|155|
2450815|7190|1|579|
2450815|7192|1|1000|
2450815|7195|1|133|
2450815|7196|1|608|
2450815|7198|1|72|
2450815|7201|1||
2450815|7202|1|384|
2450815|7204|1|108|
2450815|7207|1|905|
2450815|7208|1|766|
2450815|7210|1||
2450815|7213|1|69|
2450815|7214|1|815|
2450815|7216|1|662|
2450815|7219|1|830|
2450815|7220|1|175|
2450815|7222|1|408|
2450815|7225|1|614|
2450815|7226|1|192|
2450815|7228|1|23|
2450815|7231|1|365|
2450815|7232|1|380|
2450815|7234|1|435|
2450815|7237|1|171|
2450815|7238|1|608|
2450815|7240|1|966|
2450815|7243|1|370|
2450815|7244|1|11|
2450815|7246|1|226|
2450815|7249|1|76|
2450815|7250|1|14|
2450815|7252|1|28|
2450815|7255|1||
2450815|7256|1||
2450815|7258|1|727|
2450815|7261|1|7|
2450815|7262|1|611|
2450815|7264|1|846|
2450815|7267|1|620|
2450815|7268|1|340|
2450815|7270|1|855|
2450815|7273|1|500|
2450815|7274|1||
2450815|7276|1|219|
2450815|7279|1|820|
2450815|7280|1|518|
2450815|7282|1|375|
2450815|7285|1|739|
2450815|7286|1|66|
2450815|7288|1|280|
2450815|7291|1|549|
2450815|7292|1|902|
2450815|7294|1|403|
2450815|7297|1|343|
2450815|7298|1|313|
2450815|7300|1|217|
2450815|7303|1|271|
2450815|7304|1|657|
2450815|7306|1|337|
2450815|7309|1|564|
2450815|7310|1|667|
2450815|7312|1|531|
2450815|7315|1|722|
2450815|7316|1|705|
2450815|7318|1|471|
2450815|7321|1||
2450815|7322|1|107|
2450815|7324|1|680|
2450815|7327|1|703|
2450815|7328|1|479|
2450815|7330|1|400|
2450815|7333|1|600|
2450815|7334|1|78|
2450815|7336|1|758|
2450815|7339|1|83|
2450815|7340|1|761|
2450815|7342|1|14|
2450815|7345|1|177|
2450815|7346|1|505|
2450815|7348|1|662|
2450815|7351|1|188|
2450815|7352|1|604|
2450815|7354|1|366|
2450815|7357|1|357|
2450815|7358|1|597|
2450815|7360|1|276|
2450815|7363|1|298|
2450815|7364|1|138|
2450815|7366|1|898|
2450815|7369|1|286|
2450815|7370|1|862|
2450815|7372|1|775|
2450815|7375|1|932|
2450815|7376|1|105|
2450815|7378|1|871|
2450815|7381|1|797|
2450815|7382|1|95|
2450815|7384|1|868|
2450815|7387|1|634|
2450815|7388|1|486|
2450815|7390|1|123|
2450815|7393|1|80|
2450815|7394|1|77|
2450815|7396|1|200|
2450815|7399|1|732|
2450815|7400|1||
2450815|7402|1|442|
2450815|7405|1|254|
2450815|7406|1|918|
2450815|7408|1|385|
2450815|7411|1|518|
2450815|7412|1|716|
2450815|7414|1|31|
2450815|7417|1|878|
2450815|7418|1|376|
2450815|7420|1|955|
2450815|7423|1|335|
2450815|7424|1|867|
2450815|7426|1|442|
2450815|7429|1|855|
2450815|7430|1|509|
2450815|7432|1|467|
2450815|7435|1|646|
2450815|7436|1|554|
2450815|7438|1|365|
2450815|7441|1|827|
2450815|7442|1|25|
2450815|7444|1|371|
2450815|7447|1|104|
2450815|7448|1|470|
2450815|7450|1|149|
2450815|7453|1|218|
2450815|7454|1|33|
2450815|7456|1|190|
2450815|7459|1|999|
2450815|7460|1|430|
2450815|7462|1|654|
2450815|7465|1|509|
2450815|7466|1|650|
2450815|7468|1|119|
2450815|7471|1|104|
2450815|7472|1|262|
2450815|7474|1|219|
2450815|7477|1|269|
2450815|7478|1|41|
2450815|7480|1|896|
2450815|7483|1|966|
2450815|7484|1|932|
2450815|7486|1|686|
2450815|7489|1|185|
2450815|7490|1|999|
2450815|7492|1|532|
2450815|7495|1|703|
2450815|7496|1|565|
2450815|7498|1|973|
2450815|7501|1|619|
2450815|7502|1|284|
2450815|7504|1|295|
2450815|7507|1|372|
2450815|7508|1|527|
2450815|7510|1|827|
2450815|7513|1|715|
2450815|7514|1|790|
2450815|7516|1|636|
2450815|7519|1|285|
2450815|7520|1|398|
2450815|7522|1|164|
2450815|7525|1|657|
2450815|7526|1|697|
2450815|7528|1|869|
2450815|7531|1|77|
2450815|7532|1|203|
2450815|7534|1|809|
2450815|7537|1|689|
2450815|7538|1|195|
2450815|7540|1|800|
2450815|7543|1|271|
2450815|7544|1|120|
2450815|7546|1|469|
2450815|7549|1|280|
2450815|7550|1|992|
2450815|7552|1|911|
2450815|7555|1|605|
2450815|7556|1|566|
2450815|7558|1|606|
2450815|7561|1|762|
2450815|7562|1|475|
2450815|7564|1|67|
2450815|7567|1|228|
2450815|7568|1|394|
2450815|7570|1|805|
2450815|7573|1|36|
2450815|7574|1|16|
2450815|7576|1|983|
2450815|7579|1|595|
2450815|7580|1|992|
2450815|7582|1|222|
2450815|7585|1|325|
2450815|7586|1|900|
2450815|7588|1|887|
2450815|7591|1|867|
2450815|7592|1|531|
2450815|7594|1|513|
2450815|7597|1|982|
2450815|7598|1|385|
2450815|7600|1|345|
2450815|7603|1|882|
2450815|7604|1|934|
2450815|7606|1|119|
2450815|7609|1|186|
2450815|7610|1|255|
2450815|7612|1|578|
2450815|7615|1||
2450815|7616|1|728|
2450815|7618|1|31|
2450815|7621|1|372|
2450815|7622|1||
2450815|7624|1|535|
2450815|7627|1|905|
2450815|7628|1|902|
2450815|7630|1|865|
2450815|7633|1|995|
2450815|7634|1|627|
2450815|7636|1|503|
2450815|7639|1|947|
2450815|7640|1|58|
2450815|7642|1|539|
2450815|7645|1|388|
2450815|7646|1|935|
2450815|7648|1|634|
2450815|7651|1|796|
2450815|7652|1|776|
2450815|7654|1|927|
2450815|7657|1|575|
2450815|7658|1|63|
2450815|7660|1|883|
2450815|7663|1|260|
2450815|7664|1|586|
2450815|7666|1|45|
2450815|7669|1|435|
2450815|7670|1|491|
2450815|7672|1|61|
2450815|7675|1|83|
2450815|7676|1|193|
2450815|7678|1|296|
2450815|7681|1|797|
2450815|7682|1|785|
2450815|7684|1|292|
2450815|7687|1|151|
2450815|7688|1|760|
2450815|7690|1|973|
2450815|7693|1|395|
2450815|7694|1|732|
2450815|7696|1|18|
2450815|7699|1|223|
2450815|7700|1|586|
2450815|7702|1|613|
2450815|7705|1|318|
2450815|7706|1|258|
2450815|7708|1|414|
2450815|7711|1|942|
2450815|7712|1|586|
2450815|7714|1|973|
2450815|7717|1|171|
2450815|7718|1|373|
2450815|7720|1|568|
2450815|7723|1|149|
2450815|7724|1|2|
2450815|7726|1|550|
2450815|7729|1|958|
2450815|7730|1|992|
2450815|7732|1||
2450815|7735|1|607|
2450815|7736|1|556|
2450815|7738|1|715|
2450815|7741|1|547|
2450815|7742|1|787|
2450815|7744|1|811|
2450815|7747|1|253|
2450815|7748|1|307|
2450815|7750|1|895|
2450815|7753|1||
2450815|7754|1|191|
2450815|7756|1|315|
2450815|7759|1|716|
2450815|7760|1|590|
2450815|7762|1|597|
2450815|7765|1|47|
2450815|7766|1|110|
2450815|7768|1|408|
2450815|7771|1|702|
2450815|7772|1|233|
2450815|7774|1|53|
2450815|7777|1|731|
2450815|7778|1|854|
2450815|7780|1|6|
2450815|7783|1|393|
2450815|7784|1|79|
2450815|7786|1|303|
2450815|7789|1|97|
2450815|7790|1||
2450815|7792|1|962|
2450815|7795|1|763|
2450815|7796|1|678|
2450815|7798|1|943|
2450815|7801|1|840|
2450815|7802|1|519|
2450815|7804|1||
2450815|7807|1|888|
2450815|7808|1|224|
2450815|7810|1|65|
2450815|7813|1|440|
2450815|7814|1|871|
2450815|7816|1|979|
2450815|7819|1|748|
2450815|7820|1|280|
2450815|7822|1|440|
2450815|7825|1|394|
2450815|7826|1|994|
2450815|7828|1|969|
2450815|7831|1||
2450815|7832|1|999|
2450815|7834|1|757|
2450815|7837|1|775|
2450815|7838|1|477|
2450815|7840|1|974|
2450815|7843|1|82|
2450815|7844|1||
2450815|7846|1|681|
2450815|7849|1|631|
2450815|7850|1|524|
2450815|7852|1|111|
2450815|7855|1|406|
2450815|7856|1|58|
2450815|7858|1|186|
2450815|7861|1|686|
2450815|7862|1|441|
2450815|7864|1|337|
2450815|7867|1|345|
2450815|7868|1|171|
2450815|7870|1||
2450815|7873|1|955|
2450815|7874|1|296|
2450815|7876|1|965|
2450815|7879|1|34|
2450815|7880|1|407|
2450815|7882|1|301|
2450815|7885|1|38|
2450815|7886|1|835|
2450815|7888|1|354|
2450815|7891|1|981|
2450815|7892|1|407|
2450815|7894|1|272|
2450815|7897|1|741|
2450815|7898|1|449|
2450815|7900|1|142|
2450815|7903|1|133|
2450815|7904|1|334|
2450815|7906|1|487|
2450815|7909|1|627|
2450815|7910|1|344|
2450815|7912|1|889|
2450815|7915|1|67|
2450815|7916|1|175|
2450815|7918|1|727|
2450815|7921|1|467|
2450815|7922|1|477|
2450815|7924|1|956|
2450815|7927|1|472|
2450815|7928|1|277|
2450815|7930|1|975|
2450815|7933|1|693|
2450815|7934|1|291|
2450815|7936|1|328|
2450815|7939|1|517|
2450815|7940|1||
2450815|7942|1|335|
2450815|7945|1|4|
2450815|7946|1|983|
2450815|7948|1|938|
2450815|7951|1|597|
2450815|7952|1|247|
2450815|7954|1|33|
2450815|7957|1|158|
2450815|7958|1|311|
2450815|7960|1|496|
2450815|7963|1|291|
2450815|7964|1|204|
2450815|7966|1|26|
2450815|7969|1||
2450815|7970|1|735|
2450815|7972|1|144|
2450815|7975|1|518|
2450815|7976|1|298|
2450815|7978|1|983|
2450815|7981|1|849|
2450815|7982|1|925|
2450815|7984|1|769|
2450815|7987|1|698|
2450815|7988|1|525|
2450815|7990|1|522|
2450815|7993|1|261|
2450815|7994|1|296|
2450815|7996|1|397|
2450815|7999|1|49|
2450815|8000|1|646|
2450815|8002|1|245|
2450815|8005|1|166|
2450815|8006|1|586|
2450815|8008|1|913|
2450815|8011|1|128|
2450815|8012|1|716|
2450815|8014|1||
2450815|8017|1||
2450815|8018|1|339|
2450815|8020|1|368|
2450815|8023|1|273|
2450815|8024|1|965|
2450815|8026|1|378|
2450815|8029|1|378|
2450815|8030|1|962|
2450815|8032|1|581|
2450815|8035|1|582|
2450815|8036|1|594|
2450815|8038|1|962|
2450815|8041|1|537|
2450815|8042|1|133|
2450815|8044|1|753|
2450815|8047|1|353|
2450815|8048|1|465|
2450815|8050|1|56|
2450815|8053|1|943|
2450815|8054|1|363|
2450815|8056|1|547|
2450815|8059|1|200|
2450815|8060|1|13|
2450815|8062|1|525|
2450815|8065|1|911|
2450815|8066|1|857|
2450815|8068|1|861|
2450815|8071|1|47|
2450815|8072|1|819|
2450815|8074|1|404|
2450815|8077|1|423|
2450815|8078|1|499|
2450815|8080|1|266|
2450815|8083|1||
2450815|8084|1|279|
2450815|8086|1|180|
2450815|8089|1|321|
2450815|8090|1|884|
2450815|8092|1||
2450815|8095|1|957|
2450815|8096|1|217|
2450815|8098|1|179|
2450815|8101|1|70|
2450815|8102|1|300|
2450815|8104|1|736|
2450815|8107|1|607|
2450815|8108|1|856|
2450815|8110|1|38|
2450815|8113|1|172|
2450815|8114|1|301|
2450815|8116|1|946|
2450815|8119|1|122|
2450815|8120|1|179|
2450815|8122|1|848|
2450815|8125|1|599|
2450815|8126|1|20|
2450815|8128|1|460|
2450815|8131|1|609|
2450815|8132|1|784|
2450815|8134|1||
2450815|8137|1|838|
2450815|8138|1|403|
2450815|8140|1|773|
2450815|8143|1|878|
2450815|8144|1|21|
2450815|8146|1|419|
2450815|8149|1|106|
2450815|8150|1||
2450815|8152|1|464|
2450815|8155|1|812|
2450815|8156|1|604|
2450815|8158|1|826|
2450815|8161|1|136|
2450815|8162|1|252|
2450815|8164|1|793|
2450815|8167|1|425|
2450815|8168|1|629|
2450815|8170|1|735|
2450815|8173|1|131|
2450815|8174|1|944|
2450815|8176|1|992|
2450815|8179|1|563|
2450815|8180|1|444|
2450815|8182|1|676|
2450815|8185|1|307|
2450815|8186|1|577|
2450815|8188|1|586|
2450815|8191|1|517|
2450815|8192|1|236|
2450815|8194|1|234|
2450815|8197|1|143|
2450815|8198|1|792|
2450815|8200|1|837|
2450815|8203|1||
2450815|8204|1|609|
2450815|8206|1|695|
2450815|8209|1|255|
2450815|8210|1|945|
2450815|8212|1|585|
2450815|8215|1|681|
2450815|8216|1|375|
2450815|8218|1||
2450815|8221|1|64|
2450815|8222|1|331|
2450815|8224|1|43|
2450815|8227|1|253|
2450815|8228|1|116|
2450815|8230|1|416|
2450815|8233|1|433|
2450815|8234|1|29|
2450815|8236|1|933|
2450815|8239|1|92|
2450815|8240|1|190|
2450815|8242|1|398|
2450815|8245|1|852|
2450815|8246|1|801|
2450815|8248|1|591|
2450815|8251|1|168|
2450815|8252|1|416|
2450815|8254|1|833|
2450815|8257|1|977|
2450815|8258|1|186|
2450815|8260|1|859|
2450815|8263|1|155|
2450815|8264|1|442|
2450815|8266|1|533|
2450815|8269|1|403|
2450815|8270|1|962|
2450815|8272|1|741|
2450815|8275|1|216|
2450815|8276|1|873|
2450815|8278|1|200|
2450815|8281|1|237|
2450815|8282|1|4|
2450815|8284|1|180|
2450815|8287|1|5|
2450815|8288|1|16|
2450815|8290|1|398|
2450815|8293|1|309|
2450815|8294|1|436|
2450815|8296|1|509|
2450815|8299|1|588|
2450815|8300|1|168|
2450815|8302|1|288|
2450815|8305|1|330|
2450815|8306|1|399|
2450815|8308|1|197|
2450815|8311|1|907|
2450815|8312|1|303|
2450815|8314|1|966|
2450815|8317|1|751|
2450815|8318|1|336|
2450815|8320|1|662|
2450815|8323|1|673|
2450815|8324|1|83|
2450815|8326|1|178|
2450815|8329|1|152|
2450815|8330|1|584|
2450815|8332|1|448|
2450815|8335|1|132|
2450815|8336|1|409|
2450815|8338|1||
2450815|8341|1|148|
2450815|8342|1|727|
2450815|8344|1|870|
2450815|8347|1|634|
2450815|8348|1|33|
2450815|8350|1|648|
2450815|8353|1|89|
2450815|8354|1|303|
2450815|8356|1|761|
2450815|8359|1|972|
2450815|8360|1|231|
2450815|8362|1|631|
2450815|8365|1|978|
2450815|8366|1|98|
2450815|8368|1|1|
2450815|8371|1|974|
2450815|8372|1|532|
2450815|8374|1|54|
2450815|8377|1|186|
2450815|8378|1|909|
2450815|8380|1|198|
2450815|8383|1|17|
2450815|8384|1|753|
2450815|8386|1|12|
2450815|8389|1|850|
2450815|8390|1|154|
2450815|8392|1|334|
2450815|8395|1|142|
2450815|8396|1|108|
2450815|8398|1|57|
2450815|8401|1|833|
2450815|8402|1|626|
2450815|8404|1|624|
2450815|8407|1|283|
2450815|8408|1|219|
2450815|8410|1|239|
2450815|8413|1|924|
2450815|8414|1|27|
2450815|8416|1|396|
2450815|8419|1|678|
2450815|8420|1|37|
2450815|8422|1|138|
2450815|8425|1|466|
2450815|8426|1|922|
2450815|8428|1|424|
2450815|8431|1|6|
2450815|8432|1|693|
2450815|8434|1|209|
2450815|8437|1|395|
2450815|8438|1|400|
2450815|8440|1||
2450815|8443|1|383|
2450815|8444|1|941|
2450815|8446|1|538|
2450815|8449|1|713|
2450815|8450|1|644|
2450815|8452|1|413|
2450815|8455|1|13|
2450815|8456|1|650|
2450815|8458|1|503|
2450815|8461|1|125|
2450815|8462|1|494|
2450815|8464|1|199|
2450815|8467|1|549|
2450815|8468|1|532|
2450815|8470|1|587|
2450815|8473|1|4|
2450815|8474|1|729|
2450815|8476|1|43|
2450815|8479|1||
2450815|8480|1|55|
2450815|8482|1|224|
2450815|8485|1|819|
2450815|8486|1|619|
2450815|8488|1|856|
2450815|8491|1|391|
2450815|8492|1|206|
2450815|8494|1|401|
2450815|8497|1|880|
2450815|8498|1|813|
2450815|8500|1|198|
2450815|8503|1|908|
2450815|8504|1|555|
2450815|8506|1|275|
2450815|8509|1|14|
2450815|8510|1|783|
2450815|8512|1|838|
2450815|8515|1|461|
2450815|8516|1|247|
2450815|8518|1|309|
2450815|8521|1|141|
2450815|8522|1|386|
2450815|8524|1|326|
2450815|8527|1|327|
2450815|8528|1|448|
2450815|8530|1|406|
2450815|8533|1|339|
2450815|8534|1|513|
2450815|8536|1|560|
2450815|8539|1|747|
2450815|8540|1|995|
2450815|8542|1|891|
2450815|8545|1|884|
2450815|8546|1|488|
2450815|8548|1|167|
2450815|8551|1|491|
2450815|8552|1|989|
2450815|8554|1|361|
2450815|8557|1|963|
2450815|8558|1|319|
2450815|8560|1|705|
2450815|8563|1|856|
2450815|8564|1|940|
2450815|8566|1|87|
2450815|8569|1|235|
2450815|8570|1|39|
2450815|8572|1|375|
2450815|8575|1|524|
2450815|8576|1|911|
2450815|8578|1|552|
2450815|8581|1|109|
2450815|8582|1||
2450815|8584|1||
2450815|8587|1|94|
2450815|8588|1|202|
2450815|8590|1|993|
2450815|8593|1|814|
2450815|8594|1|557|
2450815|8596|1|319|
2450815|8599|1|159|
2450815|8600|1|421|
2450815|8602|1|209|
2450815|8605|1|290|
2450815|8606|1|91|
2450815|8608|1|222|
2450815|8611|1|204|
2450815|8612|1|841|
2450815|8614|1|287|
2450815|8617|1|733|
2450815|8618|1|298|
2450815|8620|1|350|
2450815|8623|1|934|
2450815|8624|1|680|
2450815|8626|1|459|
2450815|8629|1||
2450815|8630|1|506|
2450815|8632|1|387|
2450815|8635|1|566|
2450815|8636|1|686|
2450815|8638|1|575|
2450815|8641|1|831|
2450815|8642|1|771|
2450815|8644|1|753|
2450815|8647|1|417|
2450815|8648|1|750|
2450815|8650|1|606|
2450815|8653|1|489|
2450815|8654|1|548|
2450815|8656|1|885|
2450815|8659|1||
2450815|8660|1|921|
2450815|8662|1|759|
2450815|8665|1|423|
2450815|8666|1|488|
2450815|8668|1|275|
2450815|8671|1|524|
2450815|8672|1|118|
2450815|8674|1|475|
2450815|8677|1|694|
2450815|8678|1|662|
2450815|8680|1|928|
2450815|8683|1|524|
2450815|8684|1|277|
2450815|8686|1|876|
2450815|8689|1|613|
2450815|8690|1|157|
2450815|8692|1|633|
2450815|8695|1|679|
2450815|8696|1|769|
2450815|8698|1|621|
2450815|8701|1|707|
2450815|8702|1|215|
2450815|8704|1|266|
2450815|8707|1|932|
2450815|8708|1|364|
2450815|8710|1|828|
2450815|8713|1|386|
2450815|8714|1|440|
2450815|8716|1|885|
2450815|8719|1|478|
2450815|8720|1|283|
2450815|8722|1|128|
2450815|8725|1|83|
2450815|8726|1|597|
2450815|8728|1|682|
2450815|8731|1|214|
2450815|8732|1|960|
2450815|8734|1|561|
2450815|8737|1|777|
2450815|8738|1|957|
2450815|8740|1|810|
2450815|8743|1|615|
2450815|8744|1||
2450815|8746|1|301|
2450815|8749|1|218|
2450815|8750|1|276|
2450815|8752|1|94|
2450815|8755|1|756|
2450815|8756|1|762|
2450815|8758|1|131|
2450815|8761|1|501|
2450815|8762|1|26|
2450815|8764|1|541|
2450815|8767|1|159|
2450815|8768|1|618|
2450815|8770|1|114|
2450815|8773|1|114|
2450815|8774|1|831|
2450815|8776|1|882|
2450815|8779|1|486|
2450815|8780|1|602|
2450815|8782|1|607|
2450815|8785|1|431|
2450815|8786|1|283|
2450815|8788|1|469|
2450815|8791|1|874|
2450815|8792|1||
2450815|8794|1|777|
2450815|8797|1|42|
2450815|8798|1|842|
2450815|8800|1|844|
2450815|8803|1|968|
2450815|8804|1|165|
2450815|8806|1|657|
2450815|8809|1|953|
2450815|8810|1|738|
2450815|8812|1|461|
2450815|8815|1|382|
2450815|8816|1|385|
2450815|8818|1|293|
2450815|8821|1|45|
2450815|8822|1|675|
2450815|8824|1|471|
2450815|8827|1|466|
2450815|8828|1|932|
2450815|8830|1|449|
2450815|8833|1|256|
2450815|8834|1|624|
2450815|8836|1|785|
2450815|8839|1|123|
2450815|8840|1|322|
2450815|8842|1|33|
2450815|8845|1|760|
2450815|8846|1|424|
2450815|8848|1|125|
2450815|8851|1|984|
2450815|8852|1|757|
2450815|8854|1|324|
2450815|8857|1|930|
2450815|8858|1|895|
2450815|8860|1|603|
2450815|8863|1|677|
2450815|8864|1|44|
2450815|8866|1|290|
2450815|8869|1||
2450815|8870|1||
2450815|8872|1|983|
2450815|8875|1|531|
2450815|8876|1|976|
2450815|8878|1|928|
2450815|8881|1|974|
2450815|8882|1|964|
2450815|8884|1|3|
2450815|8887|1|369|
2450815|8888|1|719|
2450815|8890|1|16|
2450815|8893|1|783|
2450815|8894|1|673|
2450815|8896|1|737|
2450815|8899|1|779|
2450815|8900|1|845|
2450815|8902|1|979|
2450815|8905|1|313|
2450815|8906|1|866|
2450815|8908|1|107|
2450815|8911|1|338|
2450815|8912|1|384|
2450815|8914|1|515|
2450815|8917|1|248|
2450815|8918|1|597|
2450815|8920|1|761|
2450815|8923|1|695|
2450815|8924|1|464|
2450815|8926|1|835|
2450815|8929|1|603|
2450815|8930|1|963|
2450815|8932|1|956|
2450815|8935|1|835|
2450815|8936|1|205|
2450815|8938|1|796|
2450815|8941|1|278|
2450815|8942|1|379|
2450815|8944|1|494|
2450815|8947|1|590|
2450815|8948|1|721|
2450815|8950|1|6|
2450815|8953|1|954|
2450815|8954|1|308|
2450815|8956|1|118|
2450815|8959|1|821|
2450815|8960|1|575|
2450815|8962|1|271|
2450815|8965|1|765|
2450815|8966|1|701|
2450815|8968|1|192|
2450815|8971|1|180|
2450815|8972|1|401|
2450815|8974|1|496|
2450815|8977|1|203|
2450815|8978|1|481|
2450815|8980|1|151|
2450815|8983|1|250|
2450815|8984|1|901|
2450815|8986|1|826|
2450815|8989|1|90|
2450815|8990|1|662|
2450815|8992|1|365|
2450815|8995|1|1|
2450815|8996|1|734|
2450815|8998|1|738|
2450815|9001|1|258|
2450815|9002|1|799|
2450815|9004|1|936|
2450815|9007|1|140|
2450815|9008|1|115|
2450815|9010|1|655|
2450815|9013|1|757|
2450815|9014|1|799|
2450815|9016|1|54|
2450815|9019|1|891|
2450815|9020|1|149|
2450815|9022|1|141|
2450815|9025|1|727|
2450815|9026|1|958|
2450815|9028|1|3|
2450815|9031|1|373|
2450815|9032|1|421|
2450815|9034|1|354|
2450815|9037|1|743|
2450815|9038|1|612|
2450815|9040|1|206|
2450815|9043|1|965|
2450815|9044|1||
2450815|9046|1|508|
2450815|9049|1|548|
2450815|9050|1|265|
2450815|9052|1|714|
2450815|9055|1|381|
2450815|9056|1|456|
2450815|9058|1|80|
2450815|9061|1|158|
2450815|9062|1|27|
2450815|9064|1|784|
2450815|9067|1|384|
2450815|9068|1|795|
2450815|9070|1|337|
2450815|9073|1|813|
2450815|9074|1|198|
2450815|9076|1|2|
2450815|9079|1|892|
2450815|9080|1|267|
2450815|9082|1|386|
2450815|9085|1|558|
2450815|9086|1|84|
2450815|9088|1|802|
2450815|9091|1|803|
2450815|9092|1|246|
2450815|9094|1|590|
2450815|9097|1|24|
2450815|9098|1|285|
2450815|9100|1|413|
2450815|9103|1|175|
2450815|9104|1|260|
2450815|9106|1|251|
2450815|9109|1|32|
2450815|9110|1|36|
2450815|9112|1|281|
2450815|9115|1|388|
2450815|9116|1|916|
2450815|9118|1|465|
2450815|9121|1|489|
2450815|9122|1|835|
2450815|9124|1|803|
2450815|9127|1|906|
2450815|9128|1|432|
2450815|9130|1|415|
2450815|9133|1|480|
2450815|9134|1|955|
2450815|9136|1|945|
2450815|9139|1|610|
2450815|9140|1|867|
2450815|9142|1|783|
2450815|9145|1|60|
2450815|9146|1|52|
2450815|9148|1|753|
2450815|9151|1|742|
2450815|9152|1|634|
2450815|9154|1|387|
2450815|9157|1||
2450815|9158|1|778|
2450815|9160|1|872|
2450815|9163|1|204|
2450815|9164|1|136|
2450815|9166|1|185|
2450815|9169|1||
2450815|9170|1|437|
2450815|9172|1|460|
2450815|9175|1|374|
2450815|9176|1|928|
2450815|9178|1|489|
2450815|9181|1|387|
2450815|9182|1|55|
2450815|9184|1|430|
2450815|9187|1|28|
2450815|9188|1|73|
2450815|9190|1|16|
2450815|9193|1|871|
2450815|9194|1|683|
2450815|9196|1|735|
2450815|9199|1|502|
2450815|9200|1|115|
2450815|9202|1|261|
2450815|9205|1|127|
2450815|9206|1|967|
2450815|9208|1|967|
2450815|9211|1|744|
2450815|9212|1|312|
2450815|9214|1|374|
2450815|9217|1|929|
2450815|9218|1|226|
2450815|9220|1|228|
2450815|9223|1|607|
2450815|9224|1|243|
2450815|9226|1|385|
2450815|9229|1|949|
2450815|9230|1|494|
2450815|9232|1|775|
2450815|9235|1|399|
2450815|9236|1|462|
2450815|9238|1|635|
2450815|9241|1|91|
2450815|9242|1|127|
2450815|9244|1|231|
2450815|9247|1|221|
2450815|9248|1|582|
2450815|9250|1|449|
2450815|9253|1|467|
2450815|9254|1|812|
2450815|9256|1|754|
2450815|9259|1|690|
2450815|9260|1|666|
2450815|9262|1|714|
2450815|9265|1|476|
2450815|9266|1|799|
2450815|9268|1|340|
2450815|9271|1|30|
2450815|9272|1|198|
2450815|9274|1|914|
2450815|9277|1|845|
2450815|9278|1|829|
2450815|9280|1|362|
2450815|9283|1|447|
2450815|9284|1|998|
2450815|9286|1|770|
2450815|9289|1|261|
2450815|9290|1|700|
2450815|9292|1|302|
2450815|9295|1|865|
2450815|9296|1||
2450815|9298|1|165|
2450815|9301|1|42|
2450815|9302|1|524|
2450815|9304|1|550|
2450815|9307|1|728|
2450815|9308|1|584|
2450815|9310|1|909|
2450815|9313|1|360|
2450815|9314|1||
2450815|9316|1|233|
2450815|9319|1|123|
2450815|9320|1|680|
2450815|9322|1|193|
2450815|9325|1|320|
2450815|9326|1|834|
2450815|9328|1|55|
2450815|9331|1|307|
2450815|9332|1|789|
2450815|9334|1||
2450815|9337|1|937|
2450815|9338|1|320|
2450815|9340|1|131|
2450815|9343|1|227|
2450815|9344|1||
2450815|9346|1|20|
2450815|9349|1||
2450815|9350|1|921|
2450815|9352|1|773|
2450815|9355|1|116|
2450815|9356|1|530|
2450815|9358|1|377|
2450815|9361|1|284|
2450815|9362|1|283|
2450815|9364|1|947|
2450815|9367|1|891|
2450815|9368|1|698|
2450815|9370|1|391|
2450815|9373|1|643|
2450815|9374|1|288|
2450815|9376|1|313|
2450815|9379|1|289|
2450815|9380|1|74|
2450815|9382|1|235|
2450815|9385|1|386|
2450815|9386|1|121|
2450815|9388|1|142|
2450815|9391|1|85|
2450815|9392|1|448|
2450815|9394|1|441|
2450815|9397|1|32|
2450815|9398|1|365|
2450815|9400|1|3|
2450815|9403|1|993|
2450815|9404|1||
2450815|9406|1||
2450815|9409|1|518|
2450815|9410|1|915|
2450815|9412|1|375|
2450815|9415|1|762|
2450815|9416|1|839|
2450815|9418|1|243|
2450815|9421|1|491|
2450815|9422|1|704|
2450815|9424|1|446|
2450815|9427|1|886|
2450815|9428|1|464|
2450815|9430|1|876|
2450815|9433|1|954|
2450815|9434|1|495|
2450815|9436|1|716|
2450815|9439|1|671|
2450815|9440|1|205|
2450815|9442|1|558|
2450815|9445|1|946|
2450815|9446|1|633|
2450815|9448|1||
2450815|9451|1|283|
2450815|9452|1|507|
2450815|9454|1|2|
2450815|9457|1|247|
2450815|9458|1|557|
2450815|9460|1|646|
2450815|9463|1|49|
2450815|9464|1|707|
2450815|9466|1|214|
2450815|9469|1|681|
2450815|9470|1|665|
2450815|9472|1||
2450815|9475|1|367|
2450815|9476|1||
2450815|9478|1|283|
2450815|9481|1|319|
2450815|9482|1|957|
